Patient_Index,Neighbor_Rank,Neighbor_Index,Distance_Similarity
185,4,285,0.32263344526290894
185,5,156,0.3279018998146057
186,1,30,0.2882511019706726
186,2,292,0.31698280572891235
186,3,235,0.31736278533935547
186,4,32,0.33741533756256104
186,5,87,0.3391459584236145
187,1,228,0.3880000114440918
187,2,134,0.40352392196655273
187,3,13,0.4092712998390198
187,4,145,0.4409206509590149
187,5,309,0.4676555395126343
188,1,107,0.146961510181427
188,2,42,0.27303004264831543
188,3,172,0.29334598779678345
188,4,132,0.33896899223327637
188,5,314,0.3476150631904602
189,1,67,0.22413325309753418
189,2,250,0.32126355171203613
189,3,66,0.34945446252822876
189,4,50,0.3889791965484619
189,5,92,0.4055227041244507
190,1,17,0.08402913808822632
190,2,173,0.12682461738586426
190,3,299,0.20623546838760376
190,4,137,0.21572142839431763
190,5,254,0.23894840478897095
191,1,204,0.1342247724533081
191,2,168,0.41674262285232544
191,3,19,0.45852404832839966
191,4,87,0.4686121940612793
191,5,273,0.4789313077926636
192,1,80,0.06457173824310303
192,2,202,0.07691490650177002
192,3,85,0.1600145697593689
192,4,255,0.21191847324371338
192,5,152,0.23353052139282227
193,1,275,0.23627597093582153
193,2,146,0.2516607642173767
193,3,47,0.2676689624786377
193,4,214,0.270455002784729
193,5,313,0.27342772483825684
194,1,300,0.2199457287788391
194,2,1,0.22299093008041382
194,3,156,0.27073657512664795
194,4,291,0.27392107248306274
194,5,21,0.3456745743751526
195,1,31,0.10583603382110596
195,2,56,0.20278042554855347
195,3,315,0.20439618825912476
195,4,307,0.2048429250717163
195,5,233,0.24777066707611084
196,1,94,0.2530255913734436
196,2,133,0.34579944610595703
196,3,302,0.35560333728790283
196,4,207,0.41949111223220825
196,5,163,0.4206830859184265
197,1,200,0.2064710259437561
197,2,261,0.241563618183136
197,3,97,0.2634205222129822
197,4,253,0.27922624349594116
197,5,180,0.312253475189209
198,1,139,0.24746328592300415
198,2,76,0.26584577560424805
198,3,44,0.26860684156417847
198,4,314,0.3342389464378357
198,5,176,0.3413426876068115
199,1,57,0.25143861770629883
199,2,201,0.3178017735481262
199,3,2,0.3540750741958618
199,4,165,0.36080777645111084
199,5,184,0.39429181814193726
200,1,84,0.11969780921936035
200,2,261,0.1694350242614746
200,3,197,0.2064710259437561
200,4,106,0.25010406970977783
200,5,253,0.2529737949371338
201,1,206,0.13219761848449707
201,2,165,0.14076650142669678
201,3,244,0.16447508335113525
201,4,277,0.1887519359588623
201,5,308,0.21459633111953735
202,1,192,0.07691490650177002
202,2,128,0.11670452356338501
202,3,255,0.14440810680389404
202,4,0,0.16363435983657837
202,5,284,0.1767306923866272
203,1,184,0.1977626085281372
203,2,244,0.21891212463378906
203,3,308,0.2974961996078491
203,4,102,0.3121876120567322
203,5,201,0.32948148250579834
204,1,191,0.1342247724533081
204,2,168,0.29186707735061646
204,3,19,0.33667272329330444
204,4,273,0.349048912525177
204,5,100,0.3756366968154907
205,1,123,0.40072619915008545
205,2,226,0.4249085783958435
205,3,69,0.43569809198379517
205,4,276,0.46712595224380493
205,5,19,0.47143590450286865
206,1,165,0.05633723735809326
206,2,9,0.08812850713729858
206,3,201,0.13219761848449707
206,4,244,0.26196402311325073
206,5,277,0.29528647661209106
207,1,69,0.23243188858032227
207,2,318,0.2689644694328308
207,3,133,0.3186115026473999
207,4,226,0.3476700782775879
207,5,1,0.3714967966079712
208,1,177,0.21365445852279663
208,2,238,0.2986699938774109
208,3,295,0.33003532886505127
208,4,18,0.39895784854888916
208,5,236,0.402485191822052
209,1,307,0.2123989462852478
209,2,315,0.23989278078079224
209,3,195,0.2645047903060913
209,4,31,0.27633440494537354
209,5,8,0.2906925678253174
210,1,61,0.12461411952972412
210,2,263,0.1586793065071106
210,3,181,0.17765891551971436
210,4,63,0.2502458691596985
210,5,162,0.3108617067337036
211,1,113,0.10931986570358276
211,2,260,0.11730825901031494
211,3,33,0.12303358316421509
211,4,233,0.1339266300201416
211,5,285,0.13633137941360474
212,1,101,0.1335180401802063
212,2,169,0.16776341199874878
212,3,141,0.211351215839386
212,4,278,0.261979877948761
212,5,115,0.2966044545173645
213,1,10,0.11814802885055542
213,2,55,0.22370749711990356
213,3,293,0.2444380521774292
213,4,225,0.2843867540359497
213,5,310,0.2952558994293213
214,1,131,0.06844377517700195
214,2,62,0.09094345569610596
214,3,73,0.09312212467193604
214,4,146,0.10734236240386963
214,5,141,0.10800617933273315
215,1,223,0.19744139909744263
215,2,120,0.28973984718322754
215,3,43,0.3520234227180481
215,4,35,0.38120025396347046
215,5,287,0.3834318518638611
216,1,309,0.20960742235183716
216,2,164,0.28905606269836426
216,3,219,0.4005081057548523
216,4,140,0.4820519685745239
216,5,104,0.5081565976142883
217,1,219,0.2333136796951294
217,2,22,0.23666763305664062
217,3,268,0.3203142285346985
217,4,231,0.36492305994033813
217,5,75,0.3947252035140991
218,1,90,0.4401509761810303
218,2,262,0.44505906105041504
218,3,25,0.46641647815704346
218,4,164,0.4750446081161499
218,5,309,0.48357897996902466
219,1,217,0.2333136796951294
219,2,143,0.3101268410682678
219,3,22,0.31472522020339966
219,4,164,0.3242562413215637
219,5,280,0.3443254232406616
220,1,4,0.19490522146224976
220,2,45,0.2800155282020569
220,3,305,0.29039400815963745
220,4,109,0.2914719581604004
220,5,93,0.29432809352874756
221,1,66,0.29121237993240356
221,2,122,0.32650071382522583
221,3,292,0.3341411352157593
221,4,181,0.3360300064086914
221,5,50,0.35523563623428345
222,1,52,0.319202721118927
222,2,133,0.32740944623947144
222,3,26,0.33088093996047974
222,4,69,0.35059940814971924
222,5,16,0.35517174005508423
223,1,215,0.19744139909744263
223,2,319,0.25644153356552124
223,3,43,0.2573908567428589
223,4,68,0.33662688732147217
223,5,33,0.38658607006073
224,1,313,0.12310737371444702
224,2,47,0.14884328842163086
224,3,141,0.19135737419128418
224,4,131,0.2037755846977234
224,5,73,0.21361732482910156
225,1,55,0.055150747299194336
225,2,293,0.17901968955993652
225,3,259,0.18225997686386108
225,4,283,0.20723474025726318
225,5,310,0.27609676122665405
226,1,232,0.22213685512542725
226,2,130,0.26529765129089355
226,3,19,0.3061630129814148
226,4,69,0.3062410354614258
226,5,179,0.3154931664466858
227,1,295,0.22826874256134033
227,2,238,0.2574002742767334
227,3,57,0.3034951090812683
227,4,144,0.3264169692993164
227,5,316,0.34180641174316406
228,1,27,0.20809388160705566
228,2,290,0.21749186515808105
228,3,60,0.31907224655151367
228,4,13,0.3579097390174866
228,5,145,0.36910659074783325
229,1,61,0.18272513151168823
229,2,286,0.2645590901374817
229,3,181,0.2650700807571411
229,4,320,0.2677391767501831
229,5,278,0.28128933906555176
230,1,276,0.20025944709777832
230,2,104,0.42046117782592773
230,3,250,0.4347681999206543
230,4,89,0.45972752571105957
230,5,178,0.4947337508201599
231,1,48,0.2739161252975464
231,2,175,0.31325554847717285
231,3,266,0.3239315152168274
231,4,105,0.35650432109832764
231,5,178,0.3583332896232605
232,1,130,0.19558662176132202
232,2,226,0.22213685512542725
232,3,179,0.304912805557251
232,4,213,0.3395470380783081
232,5,194,0.35178089141845703
233,1,285,0.10327357053756714
233,2,158,0.1051974892616272
233,3,315,0.1150655746459961
233,4,211,0.1339266300201416
233,5,260,0.1348058581352234
234,1,58,0.13150453567504883
234,2,51,0.1342129111289978
234,3,76,0.16856569051742554
234,4,74,0.2296479344367981
234,5,52,0.23675990104675293
235,1,165,0.2854936718940735
235,2,206,0.315646767616272
235,3,186,0.31736278533935547
235,4,308,0.3682347536087036
235,5,244,0.3710402846336365
236,1,57,0.3186529874801636
236,2,316,0.37971287965774536
236,3,208,0.402485191822052
236,4,295,0.42177313566207886
236,5,2,0.42799246311187744
237,1,210,0.36659497022628784
237,2,114,0.4414757490158081
237,3,181,0.4532511234283447
237,4,263,0.45788002014160156
237,5,61,0.4641587734222412
238,1,144,0.2001098394393921
238,2,316,0.24721330404281616
238,3,227,0.2574002742767334
238,4,208,0.2986699938774109
238,5,295,0.31200915575027466
239,1,80,0.43728578090667725
239,2,192,0.4526764154434204
239,3,128,0.45517975091934204
239,4,54,0.4629250764846802
239,5,222,0.46766364574432373
240,1,186,0.3732318878173828
240,2,87,0.380060613155365
240,3,102,0.4372164011001587
240,4,241,0.47887110710144043
240,5,175,0.5068631768226624
241,1,196,0.44537973403930664
241,2,94,0.4550752639770508
241,3,205,0.4763059616088867
241,4,240,0.47887110710144043
241,5,174,0.5042457580566406
242,1,40,0.3519914746284485
242,2,24,0.37120866775512695
242,3,160,0.43427085876464844
242,4,3,0.4398556351661682
242,5,43,0.44677287340164185
243,1,32,0.4448992609977722
243,2,30,0.5657600164413452
243,3,292,0.6515451669692993
243,4,50,0.6701882481575012
243,5,87,0.685874342918396
244,1,308,0.07079142332077026
244,2,201,0.16447508335113525
244,3,184,0.18077224493026733
244,4,203,0.21891212463378906
244,5,165,0.2416788935661316
245,1,3,0.20277023315429688
245,2,184,0.386042058467865
245,3,40,0.3912801146507263
245,4,203,0.4352552890777588
245,5,198,0.438060998916626
246,1,69,0.3826713562011719
246,2,123,0.5155302882194519
246,3,133,0.5209283828735352
246,4,318,0.5221813917160034
246,5,207,0.5279368162155151
247,1,154,0.35857337713241577
247,2,104,0.6857129335403442
247,3,164,0.6947803497314453
247,4,178,0.7281768918037415
247,5,65,0.7561241984367371
248,1,59,0.262809693813324
248,2,182,0.33809995651245117
248,3,269,0.34251081943511963
248,4,296,0.3573460578918457
248,5,6,0.40181273221969604
249,1,317,0.1925225853919983
249,2,67,0.31203341484069824
249,3,157,0.35168713331222534
249,4,29,0.36174046993255615
249,5,23,0.3648672103881836
250,1,67,0.22209131717681885
250,2,189,0.32126355171203613
250,3,89,0.38690924644470215
250,4,122,0.42730605602264404
250,5,99,0.4330822825431824
251,1,95,0.22138524055480957
251,2,270,0.22158145904541016
251,3,179,0.2596365809440613
251,4,258,0.27144914865493774
251,5,68,0.2909650206565857
252,1,70,0.19156700372695923
252,2,29,0.33026403188705444
252,3,257,0.3324899673461914
252,4,157,0.3516826629638672
252,5,301,0.36223435401916504
253,1,20,0.12979912757873535
253,2,84,0.19791948795318604
253,3,180,0.20318400859832764
253,4,200,0.2529737949371338
253,5,197,0.27922624349594116
254,1,137,0.14966237545013428
254,2,172,0.17527848482131958
254,3,17,0.2001391053199768
254,4,111,0.22399652004241943
254,5,190,0.23894840478897095
255,1,284,0.02865844964981079
255,2,303,0.07267481088638306
255,3,0,0.09281808137893677
255,4,171,0.092989981174469
255,5,126,0.09633183479309082
256,1,28,0.30346566438674927
256,2,283,0.39628416299819946
256,3,16,0.4302549362182617
256,4,130,0.4443182945251465
256,5,232,0.4501193165779114
257,1,161,0.09627407789230347
257,2,63,0.1543387770652771
257,3,157,0.17831140756607056
257,4,167,0.21499526500701904
257,5,301,0.24313277006149292
258,1,179,0.1412566900253296
258,2,95,0.15311294794082642
258,3,270,0.1540319323539734
258,4,251,0.27144914865493774
258,5,261,0.3090066909790039
259,1,225,0.18225997686386108
259,2,55,0.2608531713485718
259,3,283,0.3251263499259949
259,4,213,0.32915401458740234
259,5,10,0.33788275718688965
260,1,33,0.08065235614776611
260,2,158,0.09145092964172363
260,3,211,0.11730825901031494
260,4,43,0.1220044493675232
260,5,160,0.12267500162124634
261,1,84,0.16111189126968384
261,2,200,0.1694350242614746
261,3,42,0.20650452375411987
261,4,197,0.241563618183136
261,5,107,0.254213809967041
262,1,178,0.23145049810409546
262,2,7,0.3531816601753235
262,3,119,0.37105756998062134
262,4,312,0.3736090064048767
262,5,231,0.40749961137771606
263,1,210,0.1586793065071106
263,2,181,0.319205105304718
263,3,109,0.3399655818939209
263,4,61,0.34630829095840454
263,5,93,0.3560102581977844
264,1,149,0.35838282108306885
264,2,142,0.39206814765930176
264,3,169,0.3956272006034851
264,4,112,0.4024290442466736
264,5,114,0.41276246309280396
265,1,316,0.16777288913726807
265,2,238,0.37628233432769775
265,3,107,0.4234941601753235
265,4,172,0.42664432525634766
265,5,236,0.4476040005683899
266,1,175,0.12752074003219604
266,2,105,0.3187485933303833
266,3,231,0.3239315152168274
266,4,48,0.4127463698387146
266,5,217,0.4366285800933838
267,1,182,0.06033426523208618
267,2,321,0.1638529896736145
267,3,59,0.19432610273361206
267,4,296,0.2040024995803833
267,5,180,0.21850085258483887
268,1,280,0.2791860103607178
268,2,155,0.2838948965072632
268,3,217,0.3203142285346985
268,4,22,0.3371405005455017
268,5,219,0.3451935052871704
269,1,56,0.09530460834503174
269,2,6,0.22986489534378052
269,3,195,0.29428428411483765
269,4,138,0.2954634428024292
269,5,113,0.3149067163467407
270,1,95,0.0011786222457885742
270,2,258,0.1540319323539734
270,3,179,0.1633250117301941
270,4,251,0.22158145904541016
270,5,53,0.24379241466522217
271,1,161,0.26226097345352173
271,2,257,0.2715281844139099
271,3,311,0.3298436999320984
271,4,167,0.35098350048065186
271,5,63,0.35376107692718506
272,1,68,0.2917318344116211
272,2,20,0.42820894718170166
272,3,319,0.44496220350265503
272,4,267,0.447243869304657
272,5,223,0.45691895484924316
273,1,204,0.349048912525177
273,2,140,0.37030547857284546
273,3,178,0.3792092204093933
273,4,7,0.44871848821640015
273,5,191,0.4789313077926636
274,1,282,0.15462064743041992
274,2,88,0.21973812580108643
274,3,26,0.3556230068206787
274,4,313,0.36745572090148926
274,5,40,0.37010079622268677
275,1,146,0.06121724843978882
275,2,131,0.08249223232269287
275,3,47,0.09157413244247437
275,4,62,0.10155373811721802
275,5,214,0.1954585313796997
276,1,230,0.20025944709777832
276,2,205,0.46712595224380493
276,3,37,0.4747462868690491
276,4,87,0.500958263874054
276,5,82,0.5445523858070374
277,1,201,0.1887519359588623
277,2,206,0.29528647661209106
277,3,244,0.29574841260910034
277,4,165,0.30972224473953247
277,5,308,0.3466029763221741
278,1,45,0.23472148180007935
278,2,109,0.2518188953399658
278,3,212,0.261979877948761
278,4,305,0.2646476626396179
278,5,192,0.2795308232307434
279,1,52,0.20795059204101562
279,2,133,0.27224522829055786
279,3,213,0.3268689513206482
279,4,1,0.3473896384239197
279,5,222,0.38209253549575806
280,1,48,0.2220284342765808
280,2,75,0.26194512844085693
280,3,268,0.2791860103607178
280,4,219,0.3443254232406616
280,5,231,0.3598473072052002
281,1,127,0.0733521580696106
281,2,70,0.18441730737686157
281,3,124,0.19325023889541626
281,4,122,0.21553301811218262
281,5,136,0.2253391146659851
282,1,274,0.15462064743041992
282,2,26,0.1910630464553833
282,3,88,0.29742157459259033
282,4,28,0.40997958183288574
282,5,40,0.44302332401275635
283,1,55,0.18468493223190308
283,2,225,0.20723474025726318
283,3,293,0.2492377758026123
283,4,53,0.3092331290245056
283,5,259,0.3251263499259949
284,1,255,0.02865844964981079
284,2,126,0.04377460479736328
284,3,171,0.04501795768737793
284,4,0,0.07576543092727661
284,5,303,0.08458882570266724
285,1,233,0.10327357053756714
285,2,158,0.1156008243560791
285,3,289,0.12596452236175537
285,4,151,0.13277721405029297
285,5,211,0.13633137941360474
286,1,229,0.2645590901374817
286,2,85,0.32140594720840454
286,3,80,0.3317974805831909
286,4,296,0.3494455814361572
286,5,115,0.3741775155067444
287,1,68,0.16631710529327393
287,2,251,0.29905062913894653
287,3,215,0.3834318518638611
287,4,120,0.38696378469467163
287,5,63,0.39408445358276367
288,1,127,0.10427254438400269
288,2,136,0.12375247478485107
288,3,202,0.21229571104049683
288,4,281,0.2326648235321045
288,5,122,0.23486995697021484
289,1,285,0.12596452236175537
289,2,158,0.18235933780670166
289,3,156,0.1868342161178589
289,4,211,0.19864296913146973
289,5,233,0.225055992603302
290,1,228,0.21749186515808105
290,2,13,0.2479841113090515
290,3,60,0.37126046419143677
290,4,15,0.3930414915084839
290,5,142,0.40549832582473755
291,1,156,0.1327924132347107
291,2,300,0.18841975927352905
291,3,185,0.23543989658355713
291,4,194,0.27392107248306274
291,5,1,0.3177327513694763
292,1,32,0.14825677871704102
292,2,87,0.21181166172027588
292,3,50,0.24253451824188232
292,4,30,0.2867492437362671
292,5,186,0.31698280572891235
293,1,55,0.1090928316116333
293,2,225,0.17901968955993652
293,3,310,0.18971073627471924
293,4,53,0.23326408863067627
293,5,213,0.2444380521774292
294,1,50,0.49188125133514404
294,2,231,0.5052045583724976
294,3,32,0.5058958530426025
294,4,230,0.5229737162590027
294,5,92,0.5267221927642822
295,1,227,0.22826874256134033
295,2,238,0.31200915575027466
295,3,208,0.33003532886505127
295,4,316,0.34612560272216797
295,5,144,0.38745957612991333
296,1,59,0.024660587310791016
296,2,267,0.2040024995803833
296,3,182,0.22737222909927368
296,4,6,0.2759549021720886
296,5,170,0.32232439517974854
297,1,304,0.12169283628463745
297,2,126,0.18894445896148682
297,3,166,0.247918963432312
297,4,171,0.25145113468170166
297,5,0,0.2661040425300598
298,1,91,0.23727786540985107
298,2,111,0.2740352153778076
298,3,73,0.3007800579071045
298,4,176,0.30507272481918335
298,5,141,0.3296961188316345
299,1,301,0.15509939193725586
299,2,190,0.20623546838760376
299,3,173,0.2244141697883606
299,4,252,0.4027484059333801
299,5,17,0.4292123317718506
300,1,1,0.13002008199691772
300,2,21,0.16598117351531982
300,3,156,0.17230498790740967
300,4,291,0.18841975927352905
300,5,194,0.2199457287788391
301,1,299,0.15509939193725586
301,2,257,0.24313277006149292
301,3,38,0.33219730854034424
301,4,161,0.33667659759521484
301,5,252,0.36223435401916504
302,1,196,0.35560333728790283
302,2,9,0.39405161142349243
302,3,201,0.43573033809661865
302,4,206,0.5183428525924683
302,5,308,0.5326685905456543
303,1,0,0.06038498878479004
303,2,171,0.06522738933563232
303,3,255,0.07267481088638306
303,4,284,0.08458882570266724
303,5,126,0.09672784805297852
304,1,297,0.12169283628463745
304,2,166,0.12758547067642212
304,3,11,0.16729360818862915
304,4,0,0.1682376265525818
304,5,126,0.19946163892745972
305,1,45,0.10245317220687866
305,2,93,0.14353299140930176
305,3,109,0.14897483587265015
305,4,96,0.18083715438842773
305,5,162,0.21174025535583496
306,1,160,0.09043139219284058
306,2,158,0.11113107204437256
306,3,33,0.12072110176086426
306,4,233,0.1534661054611206
306,5,260,0.15460848808288574
307,1,31,0.15576642751693726
307,2,195,0.2048429250717163
307,3,209,0.2123989462852478
307,4,21,0.2542233467102051
307,5,261,0.25981074571609497
308,1,244,0.07079142332077026
308,2,201,0.21459633111953735
308,3,184,0.24164211750030518
308,4,203,0.2974961996078491
308,5,206,0.304878830909729
309,1,164,0.08446425199508667
309,2,216,0.20960742235183716
309,3,140,0.2861461043357849
309,4,219,0.3746209144592285
309,5,217,0.466139554977417
310,1,293,0.18971073627471924
310,2,55,0.19280803203582764
310,3,76,0.22359931468963623
310,4,319,0.26447147130966187
310,5,225,0.27609676122665405
311,1,271,0.3298436999320984
311,2,90,0.34717756509780884
311,3,173,0.38128989934921265
311,4,17,0.42986345291137695
311,5,190,0.43644338846206665
312,1,262,0.3736090064048767
312,2,100,0.465234637260437
312,3,251,0.4684927463531494
312,4,19,0.49896425008773804
312,5,7,0.5306094884872437
313,1,224,0.12310737371444702
313,2,141,0.19651579856872559
313,3,47,0.20420873165130615
313,4,115,0.23005342483520508
313,5,146,0.26296889781951904
314,1,42,0.21657907962799072
314,2,107,0.225041925907135
314,3,139,0.2924875020980835
314,4,44,0.295942485332489
314,5,3,0.3019377589225769
315,1,233,0.1150655746459961
315,2,33,0.14928901195526123
315,3,306,0.15969020128250122
315,4,260,0.1668546199798584
315,5,148,0.16843026876449585
316,1,265,0.16777288913726807
316,2,238,0.24721330404281616
316,3,144,0.30488234758377075
316,4,227,0.34180641174316406
316,5,295,0.34612560272216797
317,1,249,0.1925225853919983
317,2,23,0.235149085521698
317,3,167,0.25137072801589966
317,4,29,0.2615104913711548
317,5,281,0.2797573208808899
318,1,97,0.2235633134841919
318,2,147,0.2387639284133911
318,3,207,0.2689644694328308
318,4,1,0.2802937626838684
318,5,69,0.31154757738113403
319,1,223,0.25644153356552124
319,2,310,0.26447147130966187
319,3,315,0.3533310890197754
319,4,53,0.3557426929473877
319,5,159,0.36806702613830566
320,1,61,0.24806779623031616
320,2,229,0.2677391767501831
320,3,54,0.3080574870109558
320,4,181,0.3240734934806824
320,5,210,0.3338128924369812
321,1,267,0.1638529896736145
321,2,106,0.21452391147613525
321,3,182,0.22246849536895752
321,4,35,0.26491498947143555
321,5,135,0.2866935729980469
