Patient_Index,Neighbor_Rank,Neighbor_Index,Distance_Similarity
193,2,47,3.4691838416006324
193,3,28,3.4855863274190813
193,4,313,3.524595273747384
193,5,146,3.583643028449156
194,1,156,2.449230080309882
194,2,300,2.8593831430832033
194,3,209,3.0482727596458674
194,4,291,3.1765860934365575
194,5,315,3.2161217452617143
195,1,31,2.11387495916495
195,2,56,2.19712775074335
195,3,307,2.368941643087828
195,4,315,2.4139971873862316
195,5,113,2.6618126003673734
196,1,133,6.342699838804369
196,2,199,6.880789831278526
196,3,244,6.976643851499169
196,4,201,7.052848401903366
196,5,1,7.077969974354319
197,1,200,2.4818837211385656
197,2,261,2.664648482480493
197,3,180,2.860026258540526
197,4,97,2.8605443682370284
197,5,147,3.004515941507789
198,1,176,3.0821615979935104
198,2,76,3.3358265331247967
198,3,83,3.5658235400014906
198,4,88,3.6164684877177553
198,5,139,3.7115313451231327
199,1,201,4.203260224686831
199,2,165,4.26578162808944
199,3,9,4.430314367812335
199,4,206,4.5876548167904545
199,5,235,5.145265549990853
200,1,84,1.8942904662152327
200,2,261,2.08531008476405
200,3,197,2.4818837211385656
200,4,97,2.5580148813921686
200,5,180,2.6202552605595324
201,1,206,3.2706171243705118
201,2,9,3.5533162029280976
201,3,244,3.61503736846161
201,4,165,3.6573490882681603
201,5,199,4.203260224686831
202,1,192,1.8698573491525716
202,2,128,2.1899154057537054
202,3,284,2.3870507113305175
202,4,255,2.4397394483521393
202,5,126,2.48972830319046
203,1,184,3.7933580386268484
203,2,244,4.5687789405999215
203,3,201,4.998573720689569
203,4,165,5.038255400984899
203,5,9,5.305820586026289
204,1,191,3.312150833639039
204,2,159,4.152178538168843
204,3,99,4.492399774957375
204,4,46,4.941973996718469
204,5,158,5.144572355901625
205,1,230,9.08868858527429
205,2,19,9.214888494384228
205,3,226,9.35846904091809
205,4,14,9.505693017032744
205,5,250,9.59556986381205
206,1,9,2.366304577273606
206,2,165,2.3772124237348624
206,3,201,3.2706171243705118
206,4,244,3.717072390104605
206,5,235,4.032188362512055
207,1,57,5.657195663114117
207,2,242,5.870632815442587
207,3,121,6.2035179008123364
207,4,69,6.44500766528665
207,5,226,6.515235381414971
208,1,238,3.3496216527282594
208,2,53,3.7220946516270756
208,3,159,3.805461193277958
208,4,114,3.8598434920651195
208,5,295,3.88719033652341
209,1,315,2.3909299143677423
209,2,158,2.626690539536352
209,3,166,2.8604199782902757
209,4,195,2.935184933540866
209,5,300,2.9679462585497123
210,1,61,2.261377916742494
210,2,181,2.371560970343606
210,3,45,2.894459115690195
210,4,127,2.898329256625414
210,5,124,3.0735076910809283
211,1,260,1.7494723573339297
211,2,33,1.750443196900259
211,3,306,2.1227452706639167
211,4,158,2.1857850015837395
211,5,285,2.2038983684415823
212,1,169,2.5484500232074576
212,2,141,3.042627254689382
212,3,146,3.1874904185967696
212,4,101,3.224671611676288
212,5,131,3.2687097619396646
213,1,225,2.9218507921514325
213,2,55,2.942433370299737
213,3,259,3.1472925125006186
213,4,310,3.2007757558433254
213,5,169,3.5011557077650415
214,1,131,1.4237683584788856
214,2,146,1.7984206278300674
214,3,141,1.802915472113872
214,4,47,1.849995959949768
214,5,73,1.9009008519282302
215,1,120,6.309858260734051
215,2,287,6.575462771604931
215,3,301,6.6751834872530615
215,4,223,6.702302186348398
215,5,150,7.07939657357536
216,1,309,5.782081512908428
216,2,283,6.372205232267358
216,3,225,6.522809268179023
216,4,140,6.588340160456724
216,5,251,6.631950144945788
217,1,219,6.169049806193607
217,2,22,6.567173688264485
217,3,309,7.3094500072055615
217,4,198,7.391029145602806
217,5,79,7.4632979559899635
218,1,25,3.9893350181626035
218,2,90,4.207747930990313
218,3,119,4.297310386404133
218,4,180,4.475862149480754
218,5,200,4.533380149485108
219,1,217,6.169049806193607
219,2,180,6.825585251213031
219,3,268,6.845523526203404
219,4,267,6.892721074295556
219,5,160,6.927221212009615
220,1,4,3.0466570091717684
220,2,45,3.360890296505824
220,3,93,3.412199152670578
220,4,96,3.4455055196095183
220,5,109,3.5026638811731816
221,1,181,3.2888327068928076
221,2,122,3.6226850655722598
221,3,61,3.841714833221671
221,4,210,3.84297630864488
221,5,45,3.854354063323443
222,1,101,5.0377596833451275
222,2,79,5.1021416484871125
222,3,52,5.217829552604281
222,4,185,5.385343351856989
222,5,74,5.388168051820941
223,1,319,4.1985629745342
223,2,43,4.749825918731287
223,3,33,4.951843304016732
223,4,158,5.305112462563071
223,5,68,5.320299589208279
224,1,141,2.214019895268521
224,2,313,2.5988343208445785
224,3,47,2.649531169732576
224,4,73,2.7865831134160133
224,5,131,2.907873666269258
225,1,55,1.9340403844744058
225,2,259,2.7324894342732606
225,3,293,2.7630383614853193
225,4,58,2.841460570307639
225,5,213,2.9218507921514325
226,1,130,3.541189076658894
226,2,251,3.8454752123059244
226,3,95,4.07317720319242
226,4,270,4.1388593321722285
226,5,179,4.248105144649886
227,1,238,3.546393090746729
227,2,285,3.6394177580489506
227,3,158,3.6893696020043927
227,4,202,3.8139767112444742
227,5,295,3.923666636710869
228,1,27,2.936573155910498
228,2,15,4.105917342431128
228,3,78,4.399003637664108
228,4,60,4.435223914930878
228,5,264,4.590385363723312
229,1,61,2.902881105849703
229,2,181,2.966067862896093
229,3,320,3.075657601751968
229,4,212,3.4135894591482625
229,5,170,3.4737926823866845
230,1,17,6.273156243147591
230,2,173,6.4074574208364625
230,3,190,6.503258516094731
230,4,90,6.63727348729328
230,5,66,6.650336268233609
231,1,280,9.940715031843284
231,2,262,10.082581255743683
231,3,312,10.287498070504263
231,4,7,10.46659928180567
231,5,48,11.038474904852698
232,1,194,3.9284462107515092
232,2,156,4.135957113921488
232,3,130,4.245241429096497
232,4,300,4.254046873380588
232,5,291,4.31979555061911
233,1,285,1.8991655222402277
233,2,158,2.0078850614257653
233,3,260,2.2016927826164445
233,4,315,2.420636625267794
233,5,300,2.449036004297017
234,1,58,2.0758090867150507
234,2,76,2.519603328098731
234,3,52,2.5430112329403847
234,4,16,2.6659922101258156
234,5,51,2.8028565471896205
235,1,165,3.44006904719908
235,2,206,4.032188362512055
235,3,244,4.105548448235936
235,4,201,4.863156582438984
235,5,9,5.0599231019451425
236,1,57,4.244824976048988
236,2,3,4.736676593487962
236,3,242,5.192940762301403
236,4,245,5.5475532849125395
236,5,237,5.693448460862808
237,1,242,4.731940238712972
237,2,121,4.7331381485986865
237,3,40,4.757380023493135
237,4,3,5.4285570369046905
237,5,245,5.500890138024831
238,1,208,3.3496216527282594
238,2,316,3.518524591409718
238,3,306,3.5198706507335444
238,4,315,3.5375260468157297
238,5,227,3.546393090746729
239,1,141,3.825576175967115
239,2,214,4.013429509256124
239,3,115,4.094731687916015
239,4,192,4.187486227778418
239,5,169,4.314350147019447
240,1,235,7.905678065325496
240,2,9,8.014892711909214
240,3,206,8.085366185639815
240,4,273,8.109083042991749
240,5,221,8.132007574303172
241,1,308,9.861753701092658
241,2,191,10.351234654736059
241,3,16,10.363648635450948
241,4,281,10.43255228923868
241,5,204,10.480473428435596
242,1,40,3.5663098547625265
242,2,3,3.862365555223494
242,3,57,4.2297465284547044
242,4,121,4.358426273835285
242,5,245,4.460405508031036
243,1,158,17.630784504962406
243,2,315,17.642300711193514
243,3,136,17.650400609015332
243,4,306,17.6532187620621
243,5,0,17.662212952102827
244,1,308,3.4345571910016175
244,2,201,3.61503736846161
244,3,165,3.671776076430945
244,4,206,3.717072390104605
244,5,235,4.105548448235936
245,1,3,3.2759080108532683
245,2,40,3.7000290648454897
245,3,242,4.460405508031036
245,4,121,4.693067233710477
245,5,237,5.500890138024831
246,1,78,4.923595728405991
246,2,318,5.349057114964126
246,3,17,5.4279592878987435
246,4,190,5.561331999073647
246,5,15,5.602725973183097
247,1,291,15.14995323077214
247,2,156,15.286215818226786
247,3,29,15.386045891183475
247,4,289,15.3916883343664
247,5,47,15.406075943963234
248,1,182,3.171135969176551
248,2,267,3.509486946668428
248,3,106,3.5162257622128235
248,4,84,3.766597541936592
248,5,59,3.802364974149607
249,1,317,3.916002770215385
249,2,150,4.5062340396409395
249,3,147,4.826426110794244
249,4,21,4.9000715344370205
249,5,157,4.98752172947722
250,1,67,3.9899578253567998
250,2,127,4.121139645729848
250,3,136,4.218301987398239
250,4,99,4.354990176869081
250,5,122,4.3746510826107246
251,1,258,2.827412196386557
251,2,61,3.01001801993601
251,3,270,3.0463505673917184
251,4,181,3.0967870049781387
251,5,95,3.1341650490958073
252,1,70,3.4868247669141583
252,2,224,4.42242379599809
252,3,253,4.648749419423878
252,4,299,4.654491343814001
252,5,166,4.769327955412751
253,1,84,2.4888337318498808
253,2,20,2.8313101453620706
253,3,95,2.942449524217676
253,4,106,2.9581968840785713
253,5,270,2.9590481556967596
254,1,17,2.432854425620158
254,2,172,2.459389984486589
254,3,137,2.553399325559461
254,4,190,2.740447332140596
254,5,173,2.8983714898284605
255,1,284,1.2397593972952108
255,2,126,1.8453817857200123
255,3,303,1.8523853702207327
255,4,171,1.9242031752664412
255,5,0,2.038092748588331
256,1,79,4.824135092988685
256,2,46,5.091791444713847
256,3,28,5.252068330784789
256,4,283,5.644315624995905
256,5,74,5.782310654586807
257,1,157,3.3072268337513453
257,2,63,3.840915498990354
257,3,317,3.9281273805471897
257,4,167,4.122327444141921
257,5,210,4.167191937813907
258,1,251,2.827412196386557
258,2,179,3.1978538167417674
258,3,147,3.3044951408323833
258,4,261,3.313096004510095
258,5,61,3.5181232159916567
259,1,225,2.7324894342732606
259,2,213,3.1472925125006186
259,3,55,3.2612734836330253
259,4,212,3.542347077172458
259,5,58,3.613074610874508
260,1,211,1.7494723573339297
260,2,33,1.8960671209087792
260,3,158,1.940800922820196
260,4,315,2.0084768466553027
260,5,285,2.1052792008489774
261,1,84,2.036856181356881
261,2,200,2.08531008476405
261,3,197,2.664648482480493
261,4,147,2.7548559832949064
261,5,315,3.0701703050099893
262,1,7,5.030430687472647
262,2,312,5.6515720546434665
262,3,218,6.394426801769158
262,4,119,6.4014107412432235
262,5,281,6.673390569757166
263,1,210,3.3155926714725252
263,2,157,3.6174758448291535
263,3,63,3.9201199533633657
263,4,319,4.108079214470344
263,5,127,4.187470634261941
264,1,149,3.8675144027885904
264,2,27,4.2499989955100705
264,3,78,4.424517814818135
264,4,142,4.4671909223111195
264,5,55,4.554610272633286
265,1,316,2.8689847960886774
265,2,107,3.558748448378234
265,3,172,3.8021978833522434
265,4,188,3.900868206838014
265,5,254,3.9798500059308606
266,1,175,8.15480617475343
266,2,279,8.615018950510658
266,3,47,8.726301988666847
266,4,21,8.751058836599945
266,5,147,8.89642481218107
267,1,182,1.4733881023136195
267,2,180,2.4487753037407165
267,3,321,2.7959797704378726
267,4,58,2.9399845829395543
267,5,211,2.9742781480083935
268,1,280,6.041249893583574
268,2,148,6.5801781776587855
268,3,198,6.660682633031764
268,4,33,6.6691568250916555
268,5,107,6.690460765103511
269,1,56,1.812071503292471
269,2,306,2.650197831951955
269,3,195,2.764528676417246
269,4,113,2.8664129669985177
269,5,138,2.9727909890693143
270,1,95,0.4277689986507847
270,2,253,2.9590481556967596
270,3,84,2.9800599230803075
270,4,251,3.0463505673917184
270,5,181,3.1618087330667426
271,1,257,5.047163585263847
271,2,167,5.298373279469195
271,3,161,5.602333940735845
271,4,317,5.6472562442384975
271,5,125,5.733016692036648
272,1,68,4.049702924111972
272,2,321,4.253037275367603
272,3,34,4.335900173101765
272,4,310,4.524300560580842
272,5,251,4.72657682314064
273,1,140,4.756518137462616
273,2,45,4.949230491583609
273,3,159,4.966158397834101
273,4,89,4.982086655332008
273,5,260,4.985885266733781
274,1,313,2.9475022244552465
274,2,88,3.1598968501141913
274,3,282,3.2128924850012277
274,4,26,3.6171938089200397
274,5,58,3.8587346809147665
275,1,146,1.7019511948672728
275,2,131,1.8386324847994062
275,3,62,2.1690090541205453
275,4,214,2.5132302936518047
275,5,47,2.6084332252734272
276,1,230,7.302309324538546
276,2,103,9.08835879357008
276,3,156,9.648798192560351
276,4,66,9.789113943980661
276,5,64,9.976399350710421
277,1,201,5.276722609667053
277,2,90,5.900308957863758
277,3,206,6.013825081257682
277,4,244,6.072978700623492
277,5,165,6.2822205362112875
278,1,45,2.7597266960025486
278,2,109,2.9440126588388043
278,3,61,3.0479175175162903
278,4,138,3.217117712576244
278,5,170,3.23158909703158
279,1,52,3.9967576914804117
279,2,21,4.2923077697747996
279,3,47,4.4992521161445005
279,4,147,4.542391292995616
279,5,88,4.6232995939348385
280,1,281,5.896421096177502
280,2,268,6.041249893583574
280,3,48,6.222932878060374
280,4,122,6.2308233685902525
280,5,127,6.344520964425619
281,1,127,1.9638049293172353
281,2,124,2.648928938667984
281,3,122,2.89266755877064
281,4,29,2.9053591983748404
281,5,70,2.9904641744288045
282,1,274,3.2128924850012277
282,2,26,3.2776162522858447
282,3,88,3.7212199912931636
282,4,313,3.8339147520739627
282,5,58,4.22053775134057
283,1,225,3.094200234267034
283,2,55,3.3638821029446833
283,3,88,3.7024015904787726
283,4,159,3.7314923632315615
283,5,28,3.767353477484397
284,1,255,1.2397593972952108
284,2,126,1.333456595249838
284,3,171,1.3825982302659134
284,4,128,1.6053687864474604
284,5,0,1.6247017746013876
285,1,158,1.4958473844687559
285,2,233,1.8991655222402277
285,3,260,2.1052792008489774
285,4,211,2.2038983684415823
285,5,315,2.281143588721875
286,1,85,4.926213876031305
286,2,278,5.029573674277124
286,3,80,5.08416394257806
286,4,115,5.112077759862891
286,5,170,5.176585345875592
287,1,68,3.80402831739169
287,2,251,4.048506550229961
287,3,97,4.621053546767659
287,4,200,4.704681649114318
287,5,301,4.7343278550656684
288,1,136,1.9772302536756778
288,2,127,2.269540387495842
288,3,202,2.7172591583786834
288,4,124,2.9946867679003244
288,5,122,3.0228231433694037
289,1,156,3.480255096319444
289,2,158,3.6554175989000353
289,3,285,3.857730224388049
289,4,202,4.0345176657585995
289,5,185,4.092233567143977
290,1,13,3.936848248225122
290,2,60,4.362557986357923
290,3,303,4.505527508442902
290,4,15,4.519116256249434
290,5,171,4.649042663282256
291,1,156,2.1660880079865827
291,2,300,3.133640132685897
291,3,194,3.1765860934365575
291,4,306,3.581128572251063
291,5,211,3.6279529785417495
292,1,186,9.636117970042124
292,2,221,10.077284332853457
292,3,50,10.364199691006817
292,4,116,10.452219658936594
292,5,157,10.816430191586965
293,1,225,2.7630383614853193
293,2,55,2.8824385632855387
293,3,310,3.373639908601957
293,4,76,3.394937708537477
293,5,88,3.5359058566735344
294,1,278,5.852148815684796
294,2,80,5.88823986213686
294,3,192,6.027622173603717
294,4,92,6.160592684275739
294,5,152,6.175945653442807
295,1,238,3.6539247249631805
295,2,170,3.799602588990895
295,3,208,3.88719033652341
295,4,227,3.923666636710869
295,5,316,3.9368330223815833
296,1,59,2.068741897918142
296,2,267,3.9387327336283042
296,3,182,3.9935264089020883
296,4,170,4.234192673609168
296,5,248,4.309314985169424
297,1,304,1.6043194003902306
297,2,126,1.8810853772939595
297,3,166,2.142163253078522
297,4,0,2.187902050240397
297,5,128,2.295319439592349
298,1,172,3.3089605943376372
298,2,91,3.315059646267526
298,3,176,3.399465930636025
298,4,141,3.4058626368706473
298,5,153,3.481413629702267
299,1,190,3.1266733266613707
299,2,173,3.3693885849418135
299,3,176,3.9611375215217324
299,4,301,4.246598194889009
299,5,17,4.2574498250470265
300,1,1,2.141336575059888
300,2,158,2.3122776265461855
300,3,315,2.3148653477908865
300,4,306,2.388399531103373
300,5,260,2.4396828177204966
301,1,299,4.246598194889009
301,2,287,4.7343278550656684
301,3,173,5.494379503399701
301,4,176,5.590530221147227
301,5,190,5.646843620071294
302,1,9,5.901281250475918
302,2,201,6.12865906066597
302,3,165,6.340725698269725
302,4,246,6.458597420295495
302,5,244,6.510964488143645
303,1,171,1.4827493637532918
303,2,255,1.8523853702207327
303,3,0,1.8625918580232284
303,4,284,1.9566064987765224
303,5,126,2.0630539809839523
304,1,297,1.6043194003902306
304,2,166,1.8257038121959843
304,3,0,2.276031831497601
304,4,128,2.4414245832194785
304,5,126,2.456491104293359
305,1,96,3.19235968316385
305,2,45,3.224112152249506
305,3,93,3.39739462721924
305,4,109,3.5040826575475617
305,5,162,3.5900329067814174
306,1,160,1.6441924357516706
306,2,315,1.800968366924485
306,3,158,1.8659939469371913
306,4,33,2.109414395581484
306,5,211,2.1227452706639167
307,1,31,2.2266563135630015
307,2,195,2.368941643087828
307,3,21,2.9893062122518406
307,4,56,3.0861096215557446
307,5,315,3.150009764466781
308,1,244,3.4345571910016175
308,2,201,4.992490642572548
308,3,184,5.0080759393285526
308,4,206,5.018976436820064
308,5,165,5.187413873442661
309,1,164,3.3207089392719586
309,2,140,4.74653365101144
309,3,15,5.239759652340684
309,4,89,5.480279283314133
309,5,253,5.550152466336996
310,1,55,2.968072800837254
310,2,213,3.2007757558433254
310,3,76,3.2251077865404585
310,4,293,3.373639908601957
310,5,169,3.3740321086104137
311,1,90,4.535517625337354
311,2,218,5.0833019740729615
311,3,17,5.086147519235569
311,4,119,5.128003384629728
311,5,190,5.316188837563788
312,1,263,4.846825325292135
312,2,106,4.9524005853698405
312,3,74,5.040952134086228
312,4,109,5.103321213117914
312,5,210,5.149007760639271
313,1,224,2.5988343208445785
313,2,141,2.7220397442471937
313,3,47,2.9340345462663477
313,4,274,2.9475022244552465
313,5,131,3.090952010508563
314,1,315,3.3326322791120937
314,2,139,3.4698336047739775
314,3,306,3.4756663991957857
314,4,254,3.5551474829051672
314,5,111,3.6915839868979554
315,1,306,1.800968366924485
315,2,158,1.829732600307103
315,3,260,2.0084768466553027
315,4,160,2.103632720112769
315,5,285,2.281143588721875
316,1,265,2.8689847960886774
316,2,238,3.518524591409718
316,3,152,3.8172942078330423
316,4,295,3.9368330223815833
316,5,314,4.0436240569502475
317,1,122,2.812797269006071
317,2,136,2.9702942703114625
317,3,127,2.9873764030245185
317,4,167,3.0194102925084687
317,5,29,3.123267894436789
318,1,97,3.186807923553699
318,2,29,3.693128767800136
318,3,180,4.028221002672123
318,4,300,4.1560232216854684
318,5,213,4.416129902000308
319,1,260,3.6712590903888707
319,2,315,3.6975570225023406
319,3,45,3.7296327996198064
319,4,33,3.788362208411323
319,5,158,3.9116560989446922
320,1,229,3.075657601751968
320,2,61,3.0780173004033196
320,3,181,3.4831858684240866
320,4,210,3.5902632642392707
320,5,54,3.8303422957255893
321,1,267,2.7959797704378726
321,2,106,3.127549230719561
321,3,182,3.346836433127412
321,4,251,3.4743507973860304
321,5,84,3.5041110327477254
