,SEX,AGE,BMI,REA,ECMO1,ECMO2,ECMO3,ECMO4,SHOCK,PERFl,PERFr,CAD2,CAD3,CLlca,CLlcx,CLrca,CLlad,TFBAN,KM,RADT,FDP,DBT,CKadm,CKmax,CKMBa,CKMBm,TROPa,TROPm,KREAa,KREAm,BNP,LDHa,LDHm,ADP,LDL,TRIGL,HBA1C,LPa,LACa,LACm,HoINT,HTN,HLP,DM,FAMH,NIC1,NIC2,LVEF_dis
KREAm,-0.050674285273014937,0.14661733486406223,0.04234612338941542,0.1714278398055917,0.2203059402576571,0.13238796994491686,0.03554791422820214,0.032471618277071936,0.3129952989067577,-0.0005361783890120894,0.00572466575293591,-0.03796217412569124,0.14535374666210477,0.06908025101874542,0.0002000600664023129,-0.004087683440597412,-0.01603308785772492,0.074979970884313,0.049576664672578596,0.08093435287053619,0.0929464655064367,0.02869860291349003,0.04016936881390722,0.1916258942675238,0.08536338508394753,0.1638296791196109,0.035634755756860155,0.18282635006004785,0.7865009133249407,1.0,0.4389267186904985,0.11581005746846702,0.21510375348126046,0.03522150736350851,-0.17192304357881733,0.022687269400293895,0.12491692298302733,-0.025601597055419735,0.23491677518654838,0.28987435773472187,0.16957998478188957,0.11318105060263152,0.11434532435623765,0.162147554860353,-0.12053225366966501,-0.11724657525750717,0.05918997317753795,-0.2297705707628938
BNP,0.06406462875991609,0.2155797315873293,-0.10836959000162401,-0.0037166674257306837,0.047096696857360655,-0.013366748268218256,0.0035359383563106413,,0.1748172079238562,0.1555247982763633,-0.07362369833417283,-0.05377868806459592,0.13490707379407768,0.021456679445218715,0.002946324746548538,-0.08157694180219464,0.07137761927921032,-0.002800881421798954,0.08482292255324464,0.1190424515333111,0.0408235256334473,0.00017637602152663785,0.003162474060417572,-0.004836026663881373,0.05250461907874021,0.0826600450505024,0.02024580726370202,0.13630721739186544,0.4231866118423238,0.4389267186904985,1.0,0.09950293923297894,0.09707464426963443,-0.002782716805620081,-0.1616217709225811,-0.03853778147828506,0.0291689872761149,0.005073505730047097,0.03793006867616662,0.15959462979375716,0.08225280705930046,0.06800746463599788,-0.002213696309140124,0.07111491465612181,-0.09708867653296697,-0.10805813317857059,0.018726437334929003,-0.2896281221925277
LDHa,-0.019370241203792698,-0.030891965570382644,0.07539735305501248,0.1561829791965847,0.17763664925490957,0.06270800890445381,0.43503017695841284,-0.00510034630119555,0.23999850972981093,0.008217311792705701,-0.001212777804416258,-0.01808909487141799,0.04460832383976823,0.001947631212225399,-0.008485414732971845,-0.09102151661221591,0.09062758347682848,0.11091733011086122,0.09260154988936349,0.06772019918694983,0.08876301403431486,0.0014797906447862879,0.5081166078315189,0.2309124079331301,0.3425083274088762,0.17330813807844725,0.2658635253846004,0.16244654990148064,0.10653174221480988,0.11581005746846702,0.09950293923297894,1.0,0.5736574457806556,-0.015482004058952394,-0.10437592444481995,-0.022854124000780997,0.01803052458398546,-0.09445245712353044,0.209509006181962,0.19774978722408493,0.04126344111392567,-0.01041496281443817,-0.037210251025873144,0.03345345027431304,-0.017229636669446168,0.03839333923068107,-0.040729241511304456,-0.29291587445311024
LDHm,0.012322794727161608,-0.008121549256274938,0.0412635910047046,0.17207581548279646,0.2784931910119593,0.25662885280965847,0.23343454357885352,0.11486096542413224,0.35055918577299017,0.013067945226892396,-0.02845903593944124,-0.012427137569100646,0.017042757833641887,0.047679487770063776,0.043694697574276194,-0.1294925285201594,0.08521659685463623,0.08477488972416826,0.08521522206481535,0.04938480228033197,0.07897672293480938,0.0004171151439617837,0.28115113682780285,0.4036285248196553,0.2456600851907903,0.3619688760048741,0.14549108199243274,0.3452480877695836,0.1066538060598344,0.21510375348126046,0.09707464426963443,0.5736574457806556,1.0,0.0004626197508062467,-0.13261202379620532,-0.03948918318076135,0.04832662674524828,-0.09505354190637254,0.3627131957885143,0.424973443173805,0.016207428304973022,0.0016554561930646203,-0.027386917455176452,0.06761247645571722,-0.02820820739244707,0.03777902176713872,-0.03619509292795905,-0.3201794986518649
ADP,0.006511086295870201,0.08249365710593974,-0.00817043166403979,0.05696864153283267,-0.03417232668028973,-0.020937784400288966,-0.021507675454064946,0.010764360759578956,0.053437811730632716,0.010573066068800834,-0.014802529746869303,0.018972058388999406,-0.017391090148668416,0.06099448473162045,0.0030087192254302864,-0.03039644624040348,-0.005416374096307556,-0.057649590776215655,-0.09872033754933526,-0.07577208118536197,-0.047850499867755344,-0.03842468080341391,0.0004340908978202319,0.02427916584450173,0.019957178986023668,0.03370856151388119,0.009291223814433936,0.07186886651324816,0.0326402682319672,0.03522150736350851,-0.002782716805620081,-0.015482004058952394,0.0004626197508062467,1.0,-0.023509443242755924,-0.06153727198772378,0.007013708653068672,0.02876391191407206,0.07549727739921329,0.06300174048337306,-0.009224160411244324,0.026890711000406655,0.03830036535549098,0.04597918851370422,-0.053250018192739154,-0.025186544816449424,0.010254077050455692,-0.07787388831006167
LDL,-0.0014511219520811597,-0.15519945671133364,0.013217228740936064,-0.14405145305971087,-0.15450232772994402,0.009288318639622756,-0.07630577570562168,-0.006171975487583241,-0.18431773883574115,0.006902687511500682,-0.015719376962486997,0.015912785714982246,-0.09109776793244306,-0.058466541938290255,-0.010903344867186035,0.01569484745489127,0.004229682523807309,-0.06170384832397621,-0.015885599705286538,-0.07789823781445372,-0.035743765356370846,0.06438796994953552,-0.03618389702127039,-0.0704320568228112,-0.034788999374317585,-0.03262995370026866,-0.04263125527558965,-0.03769591530125602,-0.15669590349381898,-0.17192304357881733,-0.1616217709225811,-0.10437592444481995,-0.13261202379620532,-0.023509443242755924,1.0,0.14737362523833647,-0.0784522085508993,0.12806337511648283,-0.15975523778677517,-0.18205348248754402,-0.21298189202364504,-0.13472308364292795,-0.09345905512148865,-0.17975702806859753,0.1283009345537156,0.059174316577657954,-0.008411353718173776,0.15964417207423395
TRIGL,-0.05197835342670506,-0.2330019527571359,0.1752566412354175,0.03743707973612791,-0.0018787486093781252,-0.015793141076148032,0.009370852506773959,0.03970292705505469,-0.006127323913475186,0.002841587500506646,-0.011152291670515692,-0.0373098835384193,-0.0018041489092307033,-0.038718047251530475,0.03881165067219333,0.04062219017469768,-0.056704922836713405,-0.015744371301581732,0.012445692517738586,-0.02473505915101277,0.020447013358086477,-0.010499085626776835,-0.028845185244699627,-0.02839570301493823,-0.041255982640876536,-0.023600667900947087,-0.04683405395415093,-0.04557068413277889,0.016103851883651543,0.022687269400293895,-0.03853778147828506,-0.022854124000780997,-0.03948918318076135,-0.06153727198772378,0.14737362523833647,1.0,0.0997669066231812,-0.022370761931916144,0.03775796078111944,0.011995661149359444,-0.005656808494174677,0.06049878296462883,0.04897646196401596,0.10049973382479753,0.0696972039209192,0.07983997872714224,0.0983514501760695,0.08533753370484948
HBA1C,0.06452242101993594,0.0842154816567509,0.17681949869091207,-0.07377519668825372,0.032673148699757446,-0.028110077563787986,-0.015452462062462969,0.035127067005961236,0.021697692242696607,0.06469801339041498,-0.032670899116284506,-0.030750106156624463,0.13669336900653675,0.02271112836144873,0.02891205325303306,0.016455347724596038,-0.045217111760721206,-0.027323325587229184,0.03990845992064767,0.019460065979099446,0.03285646347405151,-0.013070256591922725,-0.00547865466956894,-0.030831438163263537,-0.020213195333915395,-0.03300580048617993,-0.02005921573390988,-0.010178691267859752,0.06071025094373266,0.12491692298302733,0.0291689872761149,0.01803052458398546,0.04832662674524828,0.007013708653068672,-0.0784522085508993,0.0997669066231812,1.0,-0.024359236758837,0.01421871379450429,0.06741381957272746,0.06178509072366248,0.15831608417183388,0.10383073763982476,0.621618709235763,-0.05077232757284487,-0.059044294917310614,-0.006876774951027513,-0.0844961542377585
LPa,0.02472853497774648,-0.025685670184966966,0.00622007421647252,-0.03207418094762577,-0.05970487655403085,-0.009101305136706777,-0.015439804715624738,-0.027697598491113203,-0.03126664195371359,0.018597587779197386,0.014852424637861544,0.04449360079183735,0.010442207111628136,-0.03086468118902594,0.06526777805987534,0.053555104063163904,-0.08706845321773353,-0.05228428755734185,0.02526492902459675,0.02188136394772689,0.05553368801101597,-0.012852416970099974,-0.06390663925725958,-0.0592087617171346,-0.05666886359110236,-0.04941409857694583,0.011767513001057484,0.038644456433065424,0.01569186589395909,-0.025601597055419735,0.005073505730047097,-0.09445245712353044,-0.09505354190637254,0.02876391191407206,0.12806337511648283,-0.022370761931916144,-0.024359236758837,1.0,-0.05361119308817071,-0.0775091586622054,0.01856214993674279,-0.02896070944371999,0.03847368151366354,-0.033107226816456,-0.020994524209510115,-0.03764881263772929,0.034207127661964876,0.023812222210335843
LACa,-0.04129186857290709,-0.015662859827927696,0.08186589403270413,0.5479480135844605,0.4588772837362618,0.10046146952504939,0.11197923927170313,0.049980158251315236,0.5723629886336276,-0.029342084584245094,0.03308072420974403,0.0005887721451169446,0.060319893587596894,0.08826817211708034,0.003787767467878045,-0.05319733814788627,0.0191827493040041,0.1223827638046334,0.09099894266064128,0.08034177444379892,0.11434394621693818,-0.023563155210917758,0.0855028208274886,0.3232713046052123,0.19842144402221043,0.29025723329384034,0.05263219084135285,0.1998666130877138,0.20433067592287668,0.23491677518654838,0.03793006867616662,0.209509006181962,0.3627131957885143,0.07549727739921329,-0.15975523778677517,0.03775796078111944,0.01421871379450429,-0.05361119308817071,1.0,0.7905304764435308,0.028081126607777136,0.07623105790436233,0.07383233002698443,0.11671134200049774,-0.03249533313347386,0.014555293037612722,0.0007094669229097902,-0.3915946170976714
LACm,0.001658395242519728,0.06230153240740605,0.06566450243247145,0.5677832388755403,0.5281585142956142,0.13578484834544466,0.06579399849533207,0.046467771581801404,0.6467436761467161,-0.0066090607917815855,0.0227620327904556,5.748152648576515e-05,0.09406859602129271,0.10905951573121289,0.01293222006650665,-0.06229217871111595,0.019123280466781047,0.13092238029071637,0.14962594011590713,0.1302551859463614,0.16236910212225614,0.01606678991429574,0.08994215627296957,0.3541621582836983,0.1942548541750606,0.32009462131239447,0.05590456135138607,0.2580737905418045,0.19898357765332605,0.28987435773472187,0.15959462979375716,0.19774978722408493,0.424973443173805,0.06300174048337306,-0.18205348248754402,0.011995661149359444,0.06741381957272746,-0.0775091586622054,0.7905304764435308,1.0,0.0592481007059126,0.09430693816954382,0.05616126884822157,0.10286398163260463,-0.05624753817643803,-0.037867150448983415,0.014923031736228904,-0.452592408004906
HoINT,-0.023865313831573406,0.13592745329108963,0.04367871780572889,0.012815230868104478,0.0981281070691438,-0.02540251653700185,0.024229643246232842,-0.027337312584368972,0.07559247822107289,-0.015844922161130034,0.016403118349471002,-0.0689759081396942,0.243323669074711,0.004479866696016954,-0.004097368201296233,0.015132735166738895,-0.022396867934330912,0.07950185187221663,-0.08091320658706495,0.0343618513709156,0.011663517906380424,0.021150396002359198,-0.010462117922601278,0.0004970739414442331,-0.04536268792025738,-0.03376662706171455,-0.003106933300316726,0.003963121788579901,0.18887784399734767,0.16957998478188957,0.08225280705930046,0.04126344111392567,0.016207428304973022,-0.009224160411244324,-0.21298189202364504,-0.005656808494174677,0.06178509072366248,0.01856214993674279,0.028081126607777136,0.0592481007059126,1.0,0.23485671098368058,0.3458912231062303,0.12935588541101078,-0.01852691664648716,-0.13633463276375865,0.08058442821372021,-0.12799568659995755
HTN,0.08371571219163908,0.2753398428536417,0.12237082846926756,0.0320922910182978,0.02348336852617841,-0.012647760448161667,0.02130985646960856,-0.007276308829566667,0.07064981042624954,-0.008135588392291884,0.0062690083619793,0.0016288142304097617,0.16816760259817712,0.01600985394010492,0.042507082446158556,-0.011474517026926926,-0.021570160599202307,0.001264905314247504,0.04321825977621896,0.05466440769367107,0.07939914524834707,0.0020080467682381926,-0.04961019813111777,0.004446395424235299,-0.05300229298137719,-0.020289410085134404,0.011843995937006316,0.021127398802938284,0.10090012100937445,0.11318105060263152,0.06800746463599788,-0.01041496281443817,0.0016554561930646203,0.026890711000406655,-0.13472308364292795,0.06049878296462883,0.15831608417183388,-0.02896070944371999,0.07623105790436233,0.09430693816954382,0.23485671098368058,1.0,0.35761645524012126,0.190367025557285,-0.0648176186685208,-0.12945947953463202,0.06253336061003648,-0.0687317256147825
HLP,-0.034171319034426606,0.12114277251360721,0.047166470012723914,0.02373092301130319,0.02811853043164575,-0.016006192308094476,-0.029983976175927813,-0.017483313581637485,0.00720220484054994,-0.03191932936935322,0.008045326029054096,0.002480908655948574,0.1947098480735874,0.03662367751352114,0.0332590152857564,0.0004692508117601729,-0.031066429026529837,0.042262810214879154,-0.006281977737289439,0.03834764186824825,0.011320183521914816,-0.025221221838230473,-0.06220073982624609,-0.018507869409663816,-0.08793413054262401,-0.05420474947311268,-0.10786298800092273,-0.07786734332465882,0.1238980518354833,0.11434532435623765,-0.002213696309140124,-0.037210251025873144,-0.027386917455176452,0.03830036535549098,-0.09345905512148865,0.04897646196401596,0.10383073763982476,0.03847368151366354,0.07383233002698443,0.05616126884822157,0.3458912231062303,0.35761645524012126,1.0,0.21687626884481506,0.0006868824305476701,-0.05768101051179893,0.06790429801213137,-0.0319021774908846
DM,0.03752308544327316,0.08964193683024146,0.20786608731868947,0.022082060169665015,0.051767705142393414,0.0035900787113892912,0.06341935203910465,0.014168285909594703,0.0867506377724289,0.03334222745353086,-0.015415180684984146,-0.036179591590092694,0.16014604019267958,0.021126395889200282,-0.0024268817172519077,0.0203526045164975,-0.03258956866213323,0.015338738110443234,0.032527220215085056,0.042612262166091736,0.04406426002516252,0.0025893501362112665,0.003080964966090876,-0.010000484066891212,0.00770126210704855,0.006341640265968052,-0.011878405701061885,0.005250752294333263,0.12519687800325371,0.162147554860353,0.07111491465612181,0.03345345027431304,0.06761247645571722,0.04597918851370422,-0.17975702806859753,0.10049973382479753,0.621618709235763,-0.033107226816456,0.11671134200049774,0.10286398163260463,0.12935588541101078,0.190367025557285,0.21687626884481506,1.0,-0.0721441508580368,-0.07484981098974845,0.03388057448976037,-0.11634293057995888
FAMH,-0.0450830309276415,-0.23564125075693207,-0.0052348309413245446,0.010469195998277956,-0.02266062012516473,-0.016002024543110137,,0.027145388915247745,-0.03921215812952029,-0.07326957302789212,0.07363227421197957,-0.03527815304159512,-0.007583838466688087,-0.011836933183494354,-0.011239708397100147,0.04682474214246258,-0.03256142049153571,0.01818883231942006,-0.0156079799538884,-0.011526019731687787,-0.00556912113432503,-0.04399602298931286,0.02840017241688022,-0.0010449885474380102,-0.0023324269279153534,0.003381085388484162,0.0025123304811944113,-0.05077956954526225,-0.09626885285305574,-0.12053225366966501,-0.09708867653296697,-0.017229636669446168,-0.02820820739244707,-0.053250018192739154,0.1283009345537156,0.0696972039209192,-0.05077232757284487,-0.020994524209510115,-0.03249533313347386,-0.05624753817643803,-0.01852691664648716,-0.0648176186685208,0.0006868824305476701,-0.0721441508580368,1.0,0.10580263449208595,0.04712790218110729,0.11875911414983767
NIC1,-0.10910033999169794,-0.4306666211307493,0.002514330969113056,0.04680610080220611,0.06838815807470576,-0.02842253246194511,0.041452652607487386,-0.0014578204340117977,0.007384647845502653,0.03244546925397498,-0.04610189960789525,0.036819511881967124,-0.1317820487892088,-0.040155785387702224,0.024523808523144577,0.016036131308612277,-0.02207553928441744,-0.020342192699875486,-0.01353520684167068,-0.08730473546195064,-0.07415255596533467,-0.027967538573044872,0.08381336476718379,0.08279422797755273,0.08938787336741823,0.10476836334303254,0.00019141896706058805,-0.02874346421127625,-0.12597268177614332,-0.11724657525750717,-0.10805813317857059,0.03839333923068107,0.03777902176713872,-0.025186544816449424,0.059174316577657954,0.07983997872714224,-0.059044294917310614,-0.03764881263772929,0.014555293037612722,-0.037867150448983415,-0.13633463276375865,-0.12945947953463202,-0.05768101051179893,-0.07484981098974845,0.10580263449208595,1.0,-0.371887281122712,0.08031629316659243
NIC2,-0.0962350876594414,0.05933463856467783,0.07070459072156947,-0.0359679480336267,-0.008666153810621698,0.009224876244823751,-0.01541571427352283,0.00530983071266862,-0.017777238639427824,-0.048686253645725874,0.05079411284084156,-0.04158714465225002,0.043008910887544646,-0.026484869961927615,0.006636787934109716,0.0651135447224279,-0.05867458191068539,0.039284081023977395,-0.005168481192734108,0.025688069652019956,0.05053840321101224,0.01557217360329066,-0.016455403254061696,-0.029547458656268705,-0.021199619411365486,-0.04843335776620559,-0.021779981230102836,-0.026438131195312565,0.029216706443955933,0.05918997317753795,0.018726437334929003,-0.040729241511304456,-0.03619509292795905,0.010254077050455692,-0.008411353718173776,0.0983514501760695,-0.006876774951027513,0.034207127661964876,0.0007094669229097902,0.014923031736228904,0.08058442821372021,0.06253336061003648,0.06790429801213137,0.03388057448976037,0.04712790218110729,-0.371887281122712,1.0,-0.0063353121055856445
LVEF_dis,0.03259565760663457,-0.14228000926020998,-0.0372992555992389,-0.31209097611036335,-0.38935428837449926,-0.12892914943381908,-0.10337268426248045,-0.004550834450572841,-0.48422902176705246,-6.244910557126135e-05,-0.012597803475316947,0.059094587826256435,-0.15206119181397462,-0.10791785899454705,0.08448544848539173,0.24893159954809965,-0.2578230779958144,-0.15533089591058405,-0.1159789492431363,-0.11454884194157978,-0.14970399764912581,0.0075337982744455734,-0.1980700530918984,-0.26745077839096676,-0.23498287744231802,-0.3100094244126483,-0.1347428171784122,-0.22165388018160198,-0.1755761352151157,-0.2297705707628938,-0.2896281221925277,-0.29291587445311024,-0.3201794986518649,-0.07787388831006167,0.15964417207423395,0.08533753370484948,-0.0844961542377585,0.023812222210335843,-0.3915946170976714,-0.452592408004906,-0.12799568659995755,-0.0687317256147825,-0.0319021774908846,-0.11634293057995888,0.11875911414983767,0.08031629316659243,-0.0063353121055856445,1.0
